state,territory_code,construction_type,rate
wyoming,112,fire_resistive,0.025
wyoming,113,frame,0.107
wyoming,113,masonry_joisted,0.107
wyoming,113,non_combustible,0.107
wyoming,113,masonry_non_combustible,0.031
wyoming,113,modified_fire_resistive,0.025
wyoming,113,fire_resistive,0.025
wyoming,114,frame,0.107
wyoming,114,masonry_joisted,0.107
wyoming,114,non_combustible,0.107
wyoming,114,masonry_non_combustible,0.031
wyoming,114,modified_fire_resistive,0.026
wyoming,114,fire_resistive,0.026
wyoming,122,frame,0.1
wyoming,122,masonry_joisted,0.1
wyoming,122,non_combustible,0.1
wyoming,122,masonry_non_combustible,0.029
wyoming,122,modified_fire_resistive,0.025
wyoming,122,fire_resistive,0.025
wyoming,123,frame,0.107
wyoming,123,masonry_joisted,0.107
wyoming,123,non_combustible,0.107
wyoming,123,masonry_non_combustible,0.031
wyoming,123,modified_fire_resistive,0.025
wyoming,123,fire_resistive,0.025
wyoming,124,frame,0.107
wyoming,124,masonry_joisted,0.107
wyoming,124,non_combustible,0.107
wyoming,124,masonry_non_combustible,0.031
wyoming,124,modified_fire_resistive,0.026
wyoming,124,fire_resistive,0.026
new_mexico,111,frame,0.064
new_mexico,111,masonry_joisted,0.064
new_mexico,111,non_combustible,0.064
new_mexico,111,masonry_non_combustible,0.011
new_mexico,111,modified_fire_resistive,0.008
new_mexico,111,fire_resistive,0.008
new_mexico,112,frame,0.064
new_mexico,112,masonry_joisted,0.064
new_mexico,112,non_combustible,0.064
new_mexico,112,masonry_non_combustible,0.011
new_mexico,112,modified_fire_resistive,0.008
new_mexico,112,fire_resistive,0.008
new_mexico,113,frame,0.047
new_mexico,113,masonry_joisted,0.047
new_mexico,113,non_combustible,0.047
new_mexico,113,masonry_non_combustible,0.01
new_mexico,113,modified_fire_resistive,0.007
new_mexico,113,fire_resistive,0.007
new_mexico,121,frame,0.064
new_mexico,121,masonry_joisted,0.064
new_mexico,121,non_combustible,0.064
new_mexico,121,masonry_non_combustible,0.011
new_mexico,121,modified_fire_resistive,0.008
new_mexico,121,fire_resistive,0.008
new_mexico,122,frame,0.064
new_mexico,122,masonry_joisted,0.064
new_mexico,122,non_combustible,0.064
new_mexico,122,masonry_non_combustible,0.011
new_mexico,122,modified_fire_resistive,0.008
new_mexico,122,fire_resistive,0.008
new_mexico,123,frame,0.047
new_mexico,123,masonry_joisted,0.047
new_mexico,123,non_combustible,0.047
new_mexico,123,masonry_non_combustible,0.01
new_mexico,123,modified_fire_resistive,0.007
new_mexico,123,fire_resistive,0.007
idaho,111,frame,0.04
idaho,111,masonry_joisted,0.04
idaho,111,non_combustible,0.04
idaho,111,masonry_non_combustible,0.021
idaho,111,modified_fire_resistive,0.016
idaho,111,fire_resistive,0.016
idaho,112,frame,0.04
idaho,112,masonry_joisted,0.04
idaho,112,non_combustible,0.04
idaho,112,masonry_non_combustible,0.021
idaho,112,modified_fire_resistive,0.015
idaho,112,fire_resistive,0.015
idaho,122,frame,0.04
idaho,122,masonry_joisted,0.04
idaho,122,non_combustible,0.04
idaho,122,masonry_non_combustible,0.021
idaho,122,modified_fire_resistive,0.015
idaho,122,fire_resistive,0.015
oklahoma,111,frame,0.321
oklahoma,111,masonry_joisted,0.321
oklahoma,111,non_combustible,0.321
oklahoma,111,masonry_non_combustible,0.076
oklahoma,111,modified_fire_resistive,0.059
oklahoma,111,fire_resistive,0.059
oklahoma,121,frame,0.321
oklahoma,121,masonry_joisted,0.321
oklahoma,121,non_combustible,0.321
oklahoma,121,masonry_non_combustible,0.076
oklahoma,121,modified_fire_resistive,0.059
oklahoma,121,fire_resistive,0.059
oklahoma,131,frame,0.321
oklahoma,131,masonry_joisted,0.321
oklahoma,131,non_combustible,0.321
oklahoma,131,masonry_non_combustible,0.076
oklahoma,131,modified_fire_resistive,0.059
oklahoma,131,fire_resistive,0.059
oklahoma,141,frame,0.321
oklahoma,141,masonry_joisted,0.321
oklahoma,141,non_combustible,0.321
oklahoma,141,masonry_non_combustible,0.076
oklahoma,141,modified_fire_resistive,0.059
oklahoma,141,fire_resistive,0.059
oklahoma,112,frame,0.308
oklahoma,112,masonry_joisted,0.308
oklahoma,112,non_combustible,0.308
oklahoma,112,masonry_non_combustible,0.073
oklahoma,112,modified_fire_resistive,0.057
oklahoma,112,fire_resistive,0.057
oklahoma,113,frame,0.306
oklahoma,113,masonry_joisted,0.306
oklahoma,113,non_combustible,0.306
oklahoma,113,masonry_non_combustible,0.072
oklahoma,113,modified_fire_resistive,0.056
oklahoma,113,fire_resistive,0.056
oklahoma,114,frame,0.294
oklahoma,114,masonry_joisted,0.294
oklahoma,114,non_combustible,0.294
oklahoma,114,masonry_non_combustible,0.069
oklahoma,114,modified_fire_resistive,0.054
oklahoma,114,fire_resistive,0.054
south_carolina,111,frame,0.149
south_carolina,111,masonry_joisted,0.149
south_carolina,111,non_combustible,0.105
south_carolina,111,masonry_non_combustible,0.052
south_carolina,111,modified_fire_resistive,0.025
south_carolina,111,fire_resistive,0.025
south_carolina,121,frame,0.149
south_carolina,121,masonry_joisted,0.149
south_carolina,121,non_combustible,0.105
south_carolina,121,masonry_non_combustible,0.052
south_carolina,121,modified_fire_resistive,0.025
south_carolina,121,fire_resistive,0.025
south_carolina,112,frame,0.136
south_carolina,112,masonry_joisted,0.136
south_carolina,112,non_combustible,0.096
south_carolina,112,masonry_non_combustible,0.046
south_carolina,112,modified_fire_resistive,0.023
south_carolina,112,fire_resistive,0.023
south_carolina,122,frame,0.136
south_carolina,122,masonry_joisted,0.136
south_carolina,122,non_combustible,0.096
south_carolina,122,masonry_non_combustible,0.046
south_carolina,122,modified_fire_resistive,0.023
south_carolina,122,fire_resistive,0.023
south_carolina,113,frame,0.13
south_carolina,113,masonry_joisted,0.13
south_carolina,113,non_combustible,0.091
south_carolina,113,masonry_non_combustible,0.044
south_carolina,113,modified_fire_resistive,0.021
south_carolina,113,fire_resistive,0.021
south_carolina,123,frame,0.13
south_carolina,123,masonry_joisted,0.13
south_carolina,123,non_combustible,0.091
south_carolina,123,masonry_non_combustible,0.044
south_carolina,123,modified_fire_resistive,0.021
south_carolina,123,fire_resistive,0.021
south_carolina,114,frame,0.311
south_carolina,114,masonry_joisted,0.311
south_carolina,114,non_combustible,0.232
south_carolina,114,masonry_non_combustible,0.088
south_carolina,114,modified_fire_resistive,0.046
south_carolina,114,fire_resistive,0.046
south_carolina,124,frame,0.311
south_carolina,124,masonry_joisted,0.311
south_carolina,124,non_combustible,0.232
south_carolina,124,masonry_non_combustible,0.088
south_carolina,124,modified_fire_resistive,0.046
south_carolina,124,fire_resistive,0.046
south_carolina,115,frame,0.473
south_carolina,115,masonry_joisted,0.473
south_carolina,115,non_combustible,0.376
south_carolina,115,masonry_non_combustible,0.178
south_carolina,115,modified_fire_resistive,0.089
south_carolina,115,fire_resistive,0.089
north_carolina,111,frame,0.161
north_carolina,111,masonry_joisted,0.161
north_carolina,111,non_combustible,0.161
north_carolina,111,masonry_non_combustible,0.064
north_carolina,111,modified_fire_resistive,0.052
north_carolina,111,fire_resistive,0.052
north_carolina,121,frame,0.161
north_carolina,121,masonry_joisted,0.161
north_carolina,121,non_combustible,0.161
north_carolina,121,masonry_non_combustible,0.064
north_carolina,121,modified_fire_resistive,0.052
north_carolina,121,fire_resistive,0.052
north_carolina,112,frame,0.109
north_carolina,112,masonry_joisted,0.109
north_carolina,112,non_combustible,0.109
north_carolina,112,masonry_non_combustible,0.043
north_carolina,112,modified_fire_resistive,0.034
north_carolina,112,fire_resistive,0.034
north_carolina,132,frame,0.109
north_carolina,132,masonry_joisted,0.109
north_carolina,132,non_combustible,0.109
north_carolina,132,masonry_non_combustible,0.043
north_carolina,132,modified_fire_resistive,0.034
north_carolina,132,fire_resistive,0.034
north_carolina,113,frame,0.1
north_carolina,113,masonry_joisted,0.1
north_carolina,113,non_combustible,0.1
north_carolina,113,masonry_non_combustible,0.039
north_carolina,113,modified_fire_resistive,0.032
north_carolina,113,fire_resistive,0.032
north_carolina,133,frame,0.1
north_carolina,133,masonry_joisted,0.1
north_carolina,133,non_combustible,0.1
north_carolina,133,masonry_non_combustible,0.039
north_carolina,133,modified_fire_resistive,0.032
north_carolina,133,fire_resistive,0.032
north_carolina,114,frame,0.076
north_carolina,114,masonry_joisted,0.076
north_carolina,114,non_combustible,0.076
north_carolina,114,masonry_non_combustible,0.036
north_carolina,114,modified_fire_resistive,0.028
north_carolina,114,fire_resistive,0.028
north_carolina,124,frame,0.076
north_carolina,124,masonry_joisted,0.076
north_carolina,124,non_combustible,0.076
north_carolina,124,masonry_non_combustible,0.036
north_carolina,124,modified_fire_resistive,0.028
north_carolina,124,fire_resistive,0.028
north_carolina,134,frame,0.076
north_carolina,134,masonry_joisted,0.076
north_carolina,134,non_combustible,0.076
north_carolina,134,masonry_non_combustible,0.036
north_carolina,134,modified_fire_resistive,0.028
north_carolina,134,fire_resistive,0.028
north_carolina,115,frame,0.071
north_carolina,115,masonry_joisted,0.071
north_carolina,115,non_combustible,0.071
north_carolina,115,masonry_non_combustible,0.033
north_carolina,115,modified_fire_resistive,0.026
north_carolina,115,fire_resistive,0.026
north_carolina,155,frame,0.071
north_carolina,155,masonry_joisted,0.071
north_carolina,155,non_combustible,0.071
north_carolina,155,masonry_non_combustible,0.033
north_carolina,155,modified_fire_resistive,0.026
north_carolina,155,fire_resistive,0.026
north_carolina,116,frame,0.371
north_carolina,116,masonry_joisted,0.371
north_carolina,116,non_combustible,0.371
north_carolina,116,masonry_non_combustible,0.155
north_carolina,116,modified_fire_resistive,0.124
north_carolina,116,fire_resistive,0.124
michigan,111,frame,0.096
michigan,111,masonry_joisted,0.096
michigan,111,non_combustible,0.096
michigan,111,masonry_non_combustible,0.033
michigan,111,modified_fire_resistive,0.027
michigan,111,fire_resistive,0.027
michigan,112,frame,0.086
michigan,112,masonry_joisted,0.086
michigan,112,non_combustible,0.086
michigan,112,masonry_non_combustible,0.029
michigan,112,modified_fire_resistive,0.024
michigan,112,fire_resistive,0.024
michigan,113,frame,0.08
michigan,113,masonry_joisted,0.08
michigan,113,non_combustible,0.08
michigan,113,masonry_non_combustible,0.027
michigan,113,modified_fire_resistive,0.022
michigan,113,fire_resistive,0.022
michigan,114,frame,0.085
michigan,114,masonry_joisted,0.085
michigan,114,non_combustible,0.085
michigan,114,masonry_non_combustible,0.029
michigan,114,modified_fire_resistive,0.024
michigan,114,fire_resistive,0.024
michigan,123,frame,0.08
michigan,123,masonry_joisted,0.08
michigan,123,non_combustible,0.08
michigan,123,masonry_non_combustible,0.027
michigan,123,modified_fire_resistive,0.022
michigan,123,fire_resistive,0.022
michigan,131,frame,0.096
michigan,131,masonry_joisted,0.096
michigan,131,non_combustible,0.096
michigan,131,masonry_non_combustible,0.033
michigan,131,modified_fire_resistive,0.027
michigan,131,fire_resistive,0.027
michigan,132,frame,0.086
michigan,132,masonry_joisted,0.086
michigan,132,non_combustible,0.086
michigan,132,masonry_non_combustible,0.029
michigan,132,modified_fire_resistive,0.024
michigan,132,fire_resistive,0.024
michigan,133,frame,0.08
michigan,133,masonry_joisted,0.08
michigan,133,non_combustible,0.08
michigan,133,masonry_non_combustible,0.027
michigan,133,modified_fire_resistive,0.022
michigan,133,fire_resistive,0.022
utah,110,frame,0.043
utah,110,masonry_joisted,0.043
utah,110,non_combustible,0.043
utah,110,masonry_non_combustible,0.015
utah,110,modified_fire_resistive,0.009
utah,110,fire_resistive,0.009
utah,120,frame,0.043
utah,120,masonry_joisted,0.043
utah,120,non_combustible,0.043
utah,120,masonry_non_combustible,0.015
utah,120,modified_fire_resistive,0.009
utah,120,fire_resistive,0.009
utah,130,frame,0.043
utah,130,masonry_joisted,0.043
utah,130,non_combustible,0.043
utah,130,masonry_non_combustible,0.015
utah,130,modified_fire_resistive,0.009
utah,130,fire_resistive,0.009
mississippi,111,frame,0.626
mississippi,111,masonry_joisted,0.626
mississippi,111,non_combustible,0.626
mississippi,111,masonry_non_combustible,0.277
mississippi,111,modified_fire_resistive,0.117
mississippi,111,fire_resistive,0.117
mississippi,112,frame,0.544
mississippi,112,masonry_joisted,0.544
mississippi,112,non_combustible,0.544
mississippi,112,masonry_non_combustible,0.241
mississippi,112,modified_fire_resistive,0.102
mississippi,112,fire_resistive,0.102
mississippi,113,frame,0.32
mississippi,113,masonry_joisted,0.32
mississippi,113,non_combustible,0.32
mississippi,113,masonry_non_combustible,0.143
mississippi,113,modified_fire_resistive,0.063
mississippi,113,fire_resistive,0.063
mississippi,114,frame,0.222
mississippi,114,masonry_joisted,0.222
mississippi,114,non_combustible,0.222
mississippi,114,masonry_non_combustible,0.1
mississippi,114,modified_fire_resistive,0.044
mississippi,114,fire_resistive,0.044
tennessee,111,frame,0.129
tennessee,111,masonry_joisted,0.129
tennessee,111,non_combustible,0.129
tennessee,111,masonry_non_combustible,0.039
tennessee,111,modified_fire_resistive,0.03
tennessee,111,fire_resistive,0.03
tennessee,112,frame,0.112
tennessee,112,masonry_joisted,0.112
tennessee,112,non_combustible,0.112
tennessee,112,masonry_non_combustible,0.034
tennessee,112,modified_fire_resistive,0.026
tennessee,112,fire_resistive,0.026
tennessee,113,frame,0.101
tennessee,113,masonry_joisted,0.101
tennessee,113,non_combustible,0.101
tennessee,113,masonry_non_combustible,0.031
tennessee,113,modified_fire_resistive,0.023
tennessee,113,fire_resistive,0.023
tennessee,121,frame,0.129
tennessee,121,masonry_joisted,0.129
tennessee,121,non_combustible,0.129
tennessee,121,masonry_non_combustible,0.039
tennessee,121,modified_fire_resistive,0.03
tennessee,121,fire_resistive,0.03
tennessee,132,frame,0.112
tennessee,132,masonry_joisted,0.112
tennessee,132,non_combustible,0.112
tennessee,132,masonry_non_combustible,0.034
tennessee,132,modified_fire_resistive,0.026
tennessee,132,fire_resistive,0.026
wisconsin,111,frame,0.049
wisconsin,111,masonry_joisted,0.049
wisconsin,111,non_combustible,0.049
wisconsin,111,masonry_non_combustible,0.018
wisconsin,111,modified_fire_resistive,0.011
wisconsin,111,fire_resistive,0.011
wisconsin,112,frame,0.049
wisconsin,112,masonry_joisted,0.049
wisconsin,112,non_combustible,0.049
wisconsin,112,masonry_non_combustible,0.018
wisconsin,112,modified_fire_resistive,0.011
wisconsin,112,fire_resistive,0.011
wisconsin,113,frame,0.049
wisconsin,113,masonry_joisted,0.049
wisconsin,113,non_combustible,0.049
wisconsin,113,masonry_non_combustible,0.018
wisconsin,113,modified_fire_resistive,0.011
wisconsin,113,fire_resistive,0.011
wisconsin,121,frame,0.049
wisconsin,121,masonry_joisted,0.049
wisconsin,121,non_combustible,0.049
wisconsin,121,masonry_non_combustible,0.018
wisconsin,121,modified_fire_resistive,0.011
wisconsin,121,fire_resistive,0.011
wisconsin,131,frame,0.049
wisconsin,131,masonry_joisted,0.049
wisconsin,131,non_combustible,0.049
wisconsin,131,masonry_non_combustible,0.018
wisconsin,131,modified_fire_resistive,0.011
wisconsin,131,fire_resistive,0.011
wisconsin,132,frame,0.049
wisconsin,132,masonry_joisted,0.049
wisconsin,132,non_combustible,0.049
wisconsin,132,masonry_non_combustible,0.018
wisconsin,132,modified_fire_resistive,0.011
wisconsin,132,fire_resistive,0.011
wisconsin,133,frame,0.049
wisconsin,133,masonry_joisted,0.049
wisconsin,133,non_combustible,0.049
wisconsin,133,masonry_non_combustible,0.018
wisconsin,133,modified_fire_resistive,0.011
wisconsin,133,fire_resistive,0.011
nevada,111,frame,0.06
nevada,111,masonry_joisted,0.06
nevada,111,non_combustible,0.06
nevada,111,masonry_non_combustible,0.012
nevada,111,modified_fire_resistive,0.006
nevada,111,fire_resistive,0.006
nevada,112,frame,0.06
nevada,112,masonry_joisted,0.06
nevada,112,non_combustible,0.06
nevada,112,masonry_non_combustible,0.012
nevada,112,modified_fire_resistive,0.006
nevada,112,fire_resistive,0.006
nevada,122,frame,0.06
nevada,122,masonry_joisted,0.06
nevada,122,non_combustible,0.06
nevada,122,masonry_non_combustible,0.012
nevada,122,modified_fire_resistive,0.006
nevada,122,fire_resistive,0.006
nevada,131,frame,0.06
nevada,131,masonry_joisted,0.06
nevada,131,non_combustible,0.06
nevada,131,masonry_non_combustible,0.012
nevada,131,modified_fire_resistive,0.006
nevada,131,fire_resistive,0.006
nevada,132,frame,0.06
nevada,132,masonry_joisted,0.06
nevada,132,non_combustible,0.06
nevada,132,masonry_non_combustible,0.012
nevada,132,modified_fire_resistive,0.006
nevada,132,fire_resistive,0.006
kansas,111,frame,0.271
kansas,111,masonry_joisted,0.271
kansas,111,non_combustible,0.271
kansas,111,masonry_non_combustible,0.052
kansas,111,modified_fire_resistive,0.041
kansas,111,fire_resistive,0.041
kansas,112,frame,0.262
kansas,112,masonry_joisted,0.262
kansas,112,non_combustible,0.262
kansas,112,masonry_non_combustible,0.049
kansas,112,modified_fire_resistive,0.04
kansas,112,fire_resistive,0.04
kansas,113,frame,0.254
kansas,113,masonry_joisted,0.254
kansas,113,non_combustible,0.254
kansas,113,masonry_non_combustible,0.048
kansas,113,modified_fire_resistive,0.038
kansas,113,fire_resistive,0.038
kansas,114,frame,0.024
kansas,114,masonry_joisted,0.024
kansas,114,non_combustible,0.024
kansas,114,masonry_non_combustible,0.045
kansas,114,modified_fire_resistive,0.037
kansas,114,fire_resistive,0.037
new_york,111,frame,0.106
new_york,111,masonry_joisted,0.106
new_york,111,non_combustible,0.106
new_york,111,masonry_non_combustible,0.042
new_york,111,modified_fire_resistive,0.033
new_york,111,fire_resistive,0.033
new_york,141,frame,0.106
new_york,141,masonry_joisted,0.106
new_york,141,non_combustible,0.106
new_york,141,masonry_non_combustible,0.042
new_york,141,modified_fire_resistive,0.033
new_york,141,fire_resistive,0.033
new_york,151,frame,0.106
new_york,151,masonry_joisted,0.106
new_york,151,non_combustible,0.106
new_york,151,masonry_non_combustible,0.042
new_york,151,modified_fire_resistive,0.033
new_york,151,fire_resistive,0.033
new_york,112,frame,0.105
new_york,112,masonry_joisted,0.105
new_york,112,non_combustible,0.105
new_york,112,masonry_non_combustible,0.042
new_york,112,modified_fire_resistive,0.032
new_york,112,fire_resistive,0.032
new_york,142,frame,0.105
new_york,142,masonry_joisted,0.105
new_york,142,non_combustible,0.105
new_york,142,masonry_non_combustible,0.042
new_york,142,modified_fire_resistive,0.032
new_york,142,fire_resistive,0.032
new_york,152,frame,0.105
new_york,152,masonry_joisted,0.105
new_york,152,non_combustible,0.105
new_york,152,masonry_non_combustible,0.042
new_york,152,modified_fire_resistive,0.032
new_york,152,fire_resistive,0.032
new_york,113,frame,0.104
new_york,113,masonry_joisted,0.104
new_york,113,non_combustible,0.104
new_york,113,masonry_non_combustible,0.041
new_york,113,modified_fire_resistive,0.032
new_york,113,fire_resistive,0.032
new_york,143,frame,0.104
new_york,143,masonry_joisted,0.104
new_york,143,non_combustible,0.104
new_york,143,masonry_non_combustible,0.041
new_york,143,modified_fire_resistive,0.032
new_york,143,fire_resistive,0.032
new_york,153,frame,0.104
new_york,153,masonry_joisted,0.104
new_york,153,non_combustible,0.104
new_york,153,masonry_non_combustible,0.041
new_york,153,modified_fire_resistive,0.032
new_york,153,fire_resistive,0.032
new_york,114,frame,0.104
new_york,114,masonry_joisted,0.104
new_york,114,non_combustible,0.104
new_york,114,masonry_non_combustible,0.041
new_york,114,modified_fire_resistive,0.032
new_york,114,fire_resistive,0.032
new_york,144,frame,0.104
new_york,144,masonry_joisted,0.104
new_york,144,non_combustible,0.104
new_york,144,masonry_non_combustible,0.041
new_york,144,modified_fire_resistive,0.032
new_york,144,fire_resistive,0.032
new_york,154,frame,0.104
new_york,154,masonry_joisted,0.104
new_york,154,non_combustible,0.104
new_york,154,masonry_non_combustible,0.041
new_york,154,modified_fire_resistive,0.032
new_york,154,fire_resistive,0.032
new_york,115,frame,0.101
new_york,115,masonry_joisted,0.101
new_york,115,non_combustible,0.101
new_york,115,masonry_non_combustible,0.04
new_york,115,modified_fire_resistive,0.031
new_york,115,fire_resistive,0.031
new_york,155,frame,0.101
new_york,155,masonry_joisted,0.101
new_york,155,non_combustible,0.101
new_york,155,masonry_non_combustible,0.04
new_york,155,modified_fire_resistive,0.031
new_york,155,fire_resistive,0.031
new_york,116,frame,0.096
new_york,116,masonry_joisted,0.096
new_york,116,non_combustible,0.096
new_york,116,masonry_non_combustible,0.038
new_york,116,modified_fire_resistive,0.03
new_york,116,fire_resistive,0.03
new_york,126,frame,0.096
new_york,126,masonry_joisted,0.096
new_york,126,non_combustible,0.096
new_york,126,masonry_non_combustible,0.038
new_york,126,modified_fire_resistive,0.03
new_york,126,fire_resistive,0.03
new_york,136,frame,0.096
new_york,136,masonry_joisted,0.096
new_york,136,non_combustible,0.096
new_york,136,masonry_non_combustible,0.038
new_york,136,modified_fire_resistive,0.03
new_york,136,fire_resistive,0.03
new_york,156,frame,0.096
new_york,156,masonry_joisted,0.096
new_york,156,non_combustible,0.096
new_york,156,masonry_non_combustible,0.038
new_york,156,modified_fire_resistive,0.03
new_york,156,fire_resistive,0.03
alabama,111,frame,0.195
alabama,111,masonry_joisted,0.195
alabama,111,non_combustible,0.195
alabama,111,masonry_non_combustible,0.065
alabama,111,modified_fire_resistive,0.053
alabama,111,fire_resistive,0.053
alabama,112,frame,0.185
alabama,112,masonry_joisted,0.185
alabama,112,non_combustible,0.185
alabama,112,masonry_non_combustible,0.062
alabama,112,modified_fire_resistive,0.049
alabama,112,fire_resistive,0.049
alabama,113,frame,0.323
alabama,113,masonry_joisted,0.323
alabama,113,non_combustible,0.323
alabama,113,masonry_non_combustible,0.148
alabama,113,modified_fire_resistive,0.12
alabama,113,fire_resistive,0.12
alabama,114,frame,0.621
alabama,114,masonry_joisted,0.621
alabama,114,non_combustible,0.621
alabama,114,masonry_non_combustible,0.395
alabama,114,modified_fire_resistive,0.304
alabama,114,fire_resistive,0.304
alabama,122,frame,0.185
alabama,122,masonry_joisted,0.185
alabama,122,non_combustible,0.185
alabama,122,masonry_non_combustible,0.062
alabama,122,modified_fire_resistive,0.049
alabama,122,fire_resistive,0.049
new_jersey,111,frame,0.09
new_jersey,111,masonry_joisted,0.09
new_jersey,111,non_combustible,0.09
new_jersey,111,masonry_non_combustible,0.032
new_jersey,111,modified_fire_resistive,0.025
new_jersey,111,fire_resistive,0.025
new_jersey,141,frame,0.09
new_jersey,141,masonry_joisted,0.09
new_jersey,141,non_combustible,0.09
new_jersey,141,masonry_non_combustible,0.032
new_jersey,141,modified_fire_resistive,0.025
new_jersey,141,fire_resistive,0.025
new_jersey,112,frame,0.088
new_jersey,112,masonry_joisted,0.088
new_jersey,112,non_combustible,0.088
new_jersey,112,masonry_non_combustible,0.031
new_jersey,112,modified_fire_resistive,0.024
new_jersey,112,fire_resistive,0.024
new_jersey,122,frame,0.088
new_jersey,122,masonry_joisted,0.088
new_jersey,122,non_combustible,0.088
new_jersey,122,masonry_non_combustible,0.031
new_jersey,122,modified_fire_resistive,0.024
new_jersey,122,fire_resistive,0.024
new_jersey,132,frame,0.088
new_jersey,132,masonry_joisted,0.088
new_jersey,132,non_combustible,0.088
new_jersey,132,masonry_non_combustible,0.031
new_jersey,132,modified_fire_resistive,0.024
new_jersey,132,fire_resistive,0.024
new_jersey,142,frame,0.088
new_jersey,142,masonry_joisted,0.088
new_jersey,142,non_combustible,0.088
new_jersey,142,masonry_non_combustible,0.031
new_jersey,142,modified_fire_resistive,0.024
new_jersey,142,fire_resistive,0.024
oregon,110,frame,0.043
oregon,110,masonry_joisted,0.043
oregon,110,non_combustible,0.043
oregon,110,masonry_non_combustible,0.016
oregon,110,modified_fire_resistive,0.009
oregon,110,fire_resistive,0.009
oregon,120,frame,0.043
oregon,120,masonry_joisted,0.043
oregon,120,non_combustible,0.043
oregon,120,masonry_non_combustible,0.016
oregon,120,modified_fire_resistive,0.009
oregon,120,fire_resistive,0.009
oregon,130,frame,0.043
oregon,130,masonry_joisted,0.043
oregon,130,non_combustible,0.043
oregon,130,masonry_non_combustible,0.016
oregon,130,modified_fire_resistive,0.009
oregon,130,fire_resistive,0.009
west_virginia,110,frame,0.047
west_virginia,110,masonry_joisted,0.047
west_virginia,110,non_combustible,0.047
west_virginia,110,masonry_non_combustible,0.025
west_virginia,110,modified_fire_resistive,0.017
west_virginia,110,fire_resistive,0.017
west_virginia,120,frame,0.047
west_virginia,120,masonry_joisted,0.047
west_virginia,120,non_combustible,0.047
west_virginia,120,masonry_non_combustible,0.025
west_virginia,120,modified_fire_resistive,0.017
west_virginia,120,fire_resistive,0.017
west_virginia,130,frame,0.047
west_virginia,130,masonry_joisted,0.047
west_virginia,130,non_combustible,0.047
west_virginia,130,masonry_non_combustible,0.025
west_virginia,130,modified_fire_resistive,0.017
west_virginia,130,fire_resistive,0.017
new_hampshire,111,frame,0.04
new_hampshire,111,masonry_joisted,0.04
new_hampshire,111,non_combustible,0.04
new_hampshire,111,masonry_non_combustible,0.01
new_hampshire,111,modified_fire_resistive,0.004
new_hampshire,111,fire_resistive,0.004
new_hampshire,112,frame,0.04
new_hampshire,112,masonry_joisted,0.04
new_hampshire,112,non_combustible,0.04
new_hampshire,112,masonry_non_combustible,0.01
new_hampshire,112,modified_fire_resistive,0.004
new_hampshire,112,fire_resistive,0.004
new_hampshire,122,frame,0.04
new_hampshire,122,masonry_joisted,0.04
new_hampshire,122,non_combustible,0.04
new_hampshire,122,masonry_non_combustible,0.01
new_hampshire,122,modified_fire_resistive,0.004
new_hampshire,122,fire_resistive,0.004
new_hampshire,132,frame,0.04
new_hampshire,132,masonry_joisted,0.04
new_hampshire,132,non_combustible,0.04
new_hampshire,132,masonry_non_combustible,0.01
new_hampshire,132,modified_fire_resistive,0.004
new_hampshire,132,fire_resistive,0.004
new_hampshire,113,frame,0.039
new_hampshire,113,masonry_joisted,0.039
new_hampshire,113,non_combustible,0.039
new_hampshire,113,masonry_non_combustible,0.009
new_hampshire,113,modified_fire_resistive,0.004
new_hampshire,113,fire_resistive,0.004
new_hampshire,133,frame,0.039
new_hampshire,133,masonry_joisted,0.039
new_hampshire,133,non_combustible,0.039
new_hampshire,133,masonry_non_combustible,0.009
new_hampshire,133,modified_fire_resistive,0.004
new_hampshire,133,fire_resistive,0.004
new_hampshire,114,frame,0.062
new_hampshire,114,masonry_joisted,0.062
new_hampshire,114,non_combustible,0.062
new_hampshire,114,masonry_non_combustible,0.015
new_hampshire,114,modified_fire_resistive,0.015
new_hampshire,114,fire_resistive,0.007
california,110,frame,0.058
california,110,masonry_joisted,0.058
california,110,non_combustible,0.058
california,110,masonry_non_combustible,0.029
california,110,modified_fire_resistive,0.024
california,110,fire_resistive,0.024
california,120,frame,0.058
california,120,masonry_joisted,0.058
california,120,non_combustible,0.058
california,120,masonry_non_combustible,0.029
california,120,modified_fire_resistive,0.024
california,120,fire_resistive,0.024
california,130,frame,0.058
california,130,masonry_joisted,0.058
california,130,non_combustible,0.058
california,130,masonry_non_combustible,0.029
california,130,modified_fire_resistive,0.024
california,130,fire_resistive,0.024
california,140,frame,0.058
california,140,masonry_joisted,0.058
california,140,non_combustible,0.058
california,140,masonry_non_combustible,0.029
california,140,modified_fire_resistive,0.024
california,140,fire_resistive,0.024
california,150,frame,0.058
california,150,masonry_joisted,0.058
california,150,non_combustible,0.058
california,150,masonry_non_combustible,0.029
california,150,modified_fire_resistive,0.024
california,150,fire_resistive,0.024
california,160,frame,0.058
california,160,masonry_joisted,0.058
california,160,non_combustible,0.058
california,160,masonry_non_combustible,0.029
california,160,modified_fire_resistive,0.024
california,160,fire_resistive,0.024
california,170,frame,0.058
california,170,masonry_joisted,0.058
california,170,non_combustible,0.058
california,170,masonry_non_combustible,0.029
california,170,modified_fire_resistive,0.024
california,170,fire_resistive,0.024
california,180,frame,0.058
california,180,masonry_joisted,0.058
california,180,non_combustible,0.058
